ID,Text,Comment
Lapantouflemagic.Factory.DisplayName,Workshop,543
Lapantouflemagic.Factory.FlavorDescription,"""If you need an anvil to make other anvils, where does the first anvil come from?""
 -Armok, metalworker beaver",544
Good.Quartz.DisplayName,Quartz,546
Good.Quartz.PluralDisplayName,Quartz,547
Good.Kimchi.DisplayName,Kimchi,550
Good.Kimchi.PluralDisplayName,Kimchi,551
Good.RedSoda.DisplayName,Spicy Soda,552
Good.RedSoda.PluralDisplayName,Spicy Sodas,553
Lapantouflemagic.Brewery.DisplayName,Brewery,554
Lapantouflemagic.Brewery.Description,"A big house set to allow brewers to easily manage a large number of fermentation barrels.
<color=#00FFFF>Works as a Levee</color>",555
Lapantouflemagic.Brewery.FlavorDescription,"""Mushroom juice is the worst-tasting thing you could think of, and yet adding it to some preparations makes everything better. We should study this someday""
 -A scientist beaver",556
Lapantouflemagic.Winery.DisplayName,Wine Cellar,564
Lapantouflemagic.Winery.FlavorDescription,"""No Bobby, you fell inside when you where little, remember?""",566
NaturalResource.Waterbamboo.DisplayName,Unbelievably Tall Bamboo,569
NaturalResource.Waterbamboo.FlavorDescription,"""If you wait long enough, you can climb it to reach the moon!""",570
Blueprint.ENSGreen.DisplayName,Ens Architectural Blueprint,571
Blueprint.ENSGreen.PluralDisplayName,Ens Architectural Blueprints,572
Blueprint.ENSGreen.Fancy.DisplayName,Ens Fancy Architectural Blueprint,573
Blueprint.ENSGreen.Fancy.PluralDisplayName,Ens Fancy Architectural Blueprints,574
Blueprint.ENSBlue.DisplayName,Ens Mechanical Blueprint,575
Blueprint.ENSBlue.PluralDisplayName,Ens Mechanical Blueprints,576
Blueprint.ENSBlue.Fancy.DisplayName,Ens Fancy Mechanical Blueprint,577
Blueprint.ENSBlue.Fancy.PluralDisplayName,Ens Fancy Mechanical Blueprints,578
Lapantouflemagic.BachelorInMycology.DisplayName,Bachelor in Agronomy,579
Lapantouflemagic.BachelorInMycology.PluralDisplayName,Bachelors in Agronomy,580
Lapantouflemagic.TreeNursery.DisplayName,Tree Nursery,584
Lapantouflemagic.TreeNursery.FlavorDescription,"« Did you know that purple stew works as an amazing fertiliser ? »
- A tree nursery worker",585
Lapantouflemagic.MechanizedCabbagefarm.DisplayName,"Clockwork Hydroponic
Cabbage Farm",586
Lapantouflemagic.MechanizedSunflowerfarm.DisplayName,"Clockwork Hydroponic
Sunflower Farm",587
Lapantouflemagic.MechanizedGreenPeasfarm.DisplayName,"Clockwork Hydroponic
Green Peas Farm",588
Reciepe.ChestnutBeerBarrel.DisplayName,Chestnut Beer,589
Good.ChestnutBeer.DisplayName,Chestnut Beer,590
Good.ChestnutBeer.PluralDisplayName,Chestnut Beer,591
Good.Wine.DisplayName,Wine,592
Good.Wine.PluralDisplayName,Wine,593
Good.GrapeJuice.DisplayName,Grape Juice,599
Good.GrapeJuice.PluralDisplayName,Grape Juice,600
Building.GiantLogStorage.DisplayName,Giant Log Storage,601
Building.GiantLogStorage.Description,Stores giant logs from golden sequoias.,602
Building.GiantLogStorage.FlavorDescription,"""How did he manage to carry that all this way?""",603
Good.GiantLog.DisplayName,Giant Log,604
Good.GiantLog.PluralDisplayName,Giant Logs,605
Building.GiantLogFeller.DisplayName,Golden Sequoia Feller,606
Building.GiantLogFeller.Description,Cuts down giant sequoias and stores a few giants logs.,607
Building.GiantLogFeller.FlavorDescription,"""I guess if it falls on my face I won't have to worry about the taste of the hospital food""",608
Lapantouflemagic.StoragePiles.DisplayName,Storage Piles,609
Lapantouflemagic.BoxStorage.DisplayName,Warehouses,610
Lapantouflemagic.LiquidStorage.DisplayName,Tanks,611
Good.WasteRock.DisplayName,Waste Rock,612
Good.WasteRock.PluralDisplayName,Waste Rocks,613
Lapantouflemagic.Trebuchet.DisplayName,Trebuchet,614
Lapantouflemagic.Trebuchet.FlavorDescription,Who doesn't need a good old trebuchet?,615
Need.Trebuchetdeath.DisplayName,Trebuchet Death,616
Good.Grapes.DisplayName,Grapes,620
Good.Iceblock.DisplayName,Ice Block,622
Good.Iceblock.PluralDisplayName,Ice Blocks,623
Good.FrozenHumanMeat.DisplayName,Frozen Hooman Meat,626
Good.FrozenHumanMeat.PluralDisplayName,Frozen Hooman Meat,627
Lapantouflemagic.VillageJobs.DisplayName,Village Jobs,632
Lapantouflemagic.MasterInMetallurgy.DisplayName,Master in Metallurgy,637
Lapantouflemagic.MasterInMetallurgy.PluralDisplayName,Masters in Metallurgy,638
Lapantouflemagic.NursingLicense.DisplayName,Nursing Licence,639
Lapantouflemagic.NursingLicense.PluralDisplayName,Nursing Licences,640
Good.GlassPane.DisplayName,Glass Pane,641
Good.GlassPane.PluralDisplayName,Glass Panes,642
Good.FriedPumpkinChips.DisplayName,Pumpkin Chips,643
Good.FriedPumpkinChips.PluralDisplayName,Pumpkin Chips,644
Lapantouflemagic.Clinic.DisplayName,Clinic,652
Lapantouflemagic.Clinic.Description,"A large house where a live-in nurse tends to wounded beavers.
Treats benign conditions with twice the efficacy of a medical bed.
Can also manufacture advanced medicine to treat severe conditions.
<color=#00FFFF>Works as a Levee</color>",653
Lapantouflemagic.Clinic.FlavorDescription,Everyone loves a cute nurse.,654
Billboard.Newsboard.DisplayName,News Board,655
Billboard.Newsboard.Description,"A large billboard that displays information relative to the latest update.
Can be placed above cabbages.",656
Lapantouflemagic.UndergroundColdStorage.DisplayName,Underground Cold Storage,659
Lapantouflemagic.UndergroundColdStorage.Description,A deep storage facility that use the ground itself as thermal insulation.,660
Lapantouflemagic.UndergroundColdStorage.FlavorDescription,"""The best place to store ice, ice cream, or corpses! ... Why are you looking at me like that? YOU brought this disgusting stuff back!""
 - Jack the gnawer",661
Lapantouflemagic.MinorInjury.DisplayName,Minor Injury,662
Lapantouflemagic.SevereInjury.DisplayName,Severe Injury,663
Lapantouflemagic.SevereInjury.CriticalDescription,"This beaver has been badly hurt, this won't heal without proper treatment.",664
Lapantouflemagic.SevereInjury.CriticalDescriptionShort,Severe Injury!,665
Lapantouflemagic.MinorBurns.DisplayName,Minor Burn,666
Lapantouflemagic.MinorBurns.CriticalDescription,This beaver got burned and should go rest.,667
Lapantouflemagic.MinorBurns.CriticalDescriptionShort,Minor burn!,668
Lapantouflemagic.MinorBurns.DeathMessage,<color=green>caught on fire and died due to extreme carelessness. Turns out furry creatures are quite flammable.</color>,669
Lapantouflemagic.MajorBurns.DisplayName,Major Burns,670
Lapantouflemagic.MajorBurns.CriticalDescription,"This beaver got severely burned at his job, this won't heal without treatment.",671
Lapantouflemagic.MajorBurns.CriticalDescriptionShort,Major burn!,672
Lapantouflemagic.MajorBurns.DeathMessage,"<color=green>fell into a pool of molten material shouting ""My prreeeciouuuus"". It was acting really strange lately.</color>",673
Lapantouflemagic.MildDisease.DisplayName,Mild Disease,674
Lapantouflemagic.MildDisease.CriticalDescription,This beaver is sick and should go rest.,675
Lapantouflemagic.MildDisease.CriticalDescriptionShort,Mild disease,676
Lapantouflemagic.MildDisease.DeathMessage,<color=green>'s condition suddenly worsened and is now free of suffering. Let's hope it was not contagious.</color>,677
Lapantouflemagic.SevereDisease.DisplayName,Severe Disease,678
Lapantouflemagic.SevereDisease.CriticalDescription,"This beaver caught something nasty, this won't heal without treatment.",679
Lapantouflemagic.SevereDisease.CriticalDescriptionShort,Severe disease!,680
Lapantouflemagic.SevereDisease.DeathMessage,<color=green>contracted what can only be described as ''everything''. Doctors took the hard decision to put him down after it started growing a third head.</color>,681
Lapantouflemagic.Maimed.DisplayName,Maimed,682
Lapantouflemagic.Maimed.CriticalDescription,This poor beaver lost a limb working a dangerous job! It will need a prosthetic so it can again live a normal life.,683
Lapantouflemagic.Maimed.CriticalDescriptionShort,Maimed beaver!,684
Lapantouflemagic.FancyStorage.DisplayName,Glorious Storage,686
Lapantouflemagic.FancyStorage.Description,Stores precious core items and displays them on a glorious pillow.,687
Lapantouflemagic.FancyStorage.FlavorDescription,Surely the best way to store a unique and vital set of glassware.,688
Good.Tools.DisplayName,Tool,689
Good.Tools.PluralDisplayName,Tools,690
Lapantouflemagic.Megaplatform.DisplayName,Mega Platform,696
Lapantouflemagic.Megaplatform.FlavorDescription,"""So we have to refill the lights when the player's not look-
 - Shhhh! That's a secret!""
 -Two anonymous beavers",697
Lapantouflemagic.Verydeep_mine_elevator.DisplayName,Elevator To The Abyss,698
Lapantouflemagic.Verydeep_mine_elevator.FlavorDescription,"""Come on! Stop acting like a kit! Danger? What danger? I laugh at the face of danger! Ah-Ah-Ah-Arghbllglblbglbl""
 -Ruin exploration team Nb 3, team leader's last words.",699
Lapantouflemagic.NarrowLodge.DisplayName,Tall And Narrow Lodge,700
Lapantouflemagic.NarrowLodge.Description,"A tall and narrow lodge for one hauler.
Useful to dam narrow corners.
<color=#00FFFF>Works as a Levee</color>",701
Lapantouflemagic.NarrowLodge.FlavorDescription,"""Ugh, who thought this would be livable? This gotta be an architect's work!""
 -An engineer beaver",702
Lapantouflemagic.MechanizedRicefarm.DisplayName,"Clockwork Hydroponic
Rice Farm",703
Lapantouflemagic.WPBeaverStatue.FlavorDescription.Folktails,"""Definitely the best use of limited resources...""
 -The expedition leader.",712
Good.MintyBambooShoot.DisplayName,Minty Bamboo Shoot,716
Good.MintyBambooShoot.PluralDisplayName,Minty Bamboo Shoots,717
Lapantouflemagic.Deprecated.DisplayName,<color=red>deprecated Entity!</color>,718
Lapantouflemagic.Deprecated.Description,"<color=red>This thing is deprecated and misses some new functionality!
Replace it with a new one when you get the chance.</color>",719
Lapantouflemagic.Deprecated.FlavorDescription,"<color=red>This building is deprecated and misses some new functionality!
Replace it with a new one when you get the chance.</color>",720
Lapantouflemagic.BetterMedicine.DisplayName,Medical Balm,735
Lapantouflemagic.BetterMedicine.PluralDisplayName,Medical Balms,736
Lapantouflemagic.WaterCannon.DisplayName,Water Cannon,737
Lapantouflemagic.WaterCannon.FlavorDescription,"""I wonder if I can get into the barrel just before it starts shooting...""
 -Yet another silly beaver ",738
Good.SiliconMetal.DisplayName,Silicon Metal Ingot,739
Good.SiliconMetal.PluralDisplayName,Silicon Metal Ingots,740
Lapantouflemagic.SolarArray.DisplayName,Solar Array,741
Lapantouflemagic.SolarArray.Description,"Captures sunlight and turns it into this weird ""electricity"" thing according to ancient hooman texts. Better keep an eye on it, and an other eye on where you step.",742
Lapantouflemagic.SolarArray.FlavorDescription,"""Eheh, the fun part is to cook slices of pumpkins on the hot surfaces in summer""
- the array supervising beaver",743
Lapantouflemagic.Unplantable.,Unplantable,744
Reciepe.GoldPanning.DisplayName,Gold Panning,745
Good.GoldDust.DisplayName,Gold Nugget,746
Good.GoldDust.PluralDisplayName,Gold Nuggets,747
Good.GoldBar.DisplayName,Gold Bar,748
Good.GoldBar.PluralDisplayName,Gold Bars,749
Good.SurgeryKits.DisplayName,Surgery Kit,750
Good.SurgeryKits.PluralDisplayName,Surgery Kits,751
Good.AntibioticsAndDisinfectant.DisplayName,Antibiotics,752
Good.AntibioticsAndDisinfectant.PluralDisplayName,Antibiotics,753
Good.FrostBalm.DisplayName,Frost Balm,754
Good.FrostBalm.PluralDisplayName,Frost Balms,755
Lapantouflemagic.TankShower.DisplayName,Tank Shower,756
Lapantouflemagic.TankShower.Description,"A shower that takes its water from a storage barrel.
Mostly useful for the unhinged weirdos who can't help but try to play on hard mode.
Accomodates 2 beavers.",757
Lapantouflemagic.TankShower.FlavorDescription,Why are you doing this to yourself?,758
Lapantouflemagic.HoomanRuins.DisplayName,Hooman Ruins Tour,759
Lapantouflemagic.NEWForester.Description,"Plants basic trees.
<color=#FFA500>Small Tower</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",760
Lapantouflemagic.Handicrafter.Description,"A town house where manufactured items are made.
<color=#00FFFF>Works as a Levee</color>",762
Lapantouflemagic.IrrigationTower.Description,"Irrigates land around by consuming water.
<color=green>Water consumption is barely higher than a water dump.</color>
<color=#00FFFF>Works as a Levee</color>",764
Lapantouflemagic.Smallcookhouse.Description,"A medium lodge managing a lovely terrace where beavers can get a fresh drink.
The terrace must be <color=yellow>above ground.</color>
<color=#00FFFF>Works as a Levee</color>",765
Lapantouflemagic.KitchenHouse.Description,"A large house equipped with a mechanized kitchen to feed many beavers.
<color=#00FFFF>Works as a Levee</color>",766
Lapantouflemagic.waterpumpUpgrade.Description,"An upgrade module to be placed between two adjacent water pumps.
<color=#00FFFF>Works as a Levee</color>
<color=green>Placement is sensitive to camera orientation!</color>",768
Lapantouflemagic.DeepWaterPumpUpgrade.Description,"An upgrade module to be placed between two adjacent deep water pumps.
<color=#00FFFF>Works as a Levee</color>
<color=green>Placement is sensitive to camera orientation!</color>",769
Good.HoomanRelic.DisplayName,Hooman Relic,770
Good.HoomanRelic.PluralDisplayName,Hooman Relics,771
Good.NuclearWaste.DisplayName,a,772
Good.NuclearWaste.PluralDisplayName,Nuclear Waste,773
Lapantouflemagic.AdvancedSawmill.DisplayName,Advanced Sawmill,774
Lapantouflemagic.AdvancedSawmill.Description,"An enormous building that could dam a whole river by itself.
Cuts giant logs into different products.
<color=#00FFFF>Works as a Levee</color>",775
Lapantouflemagic.AdvancedSawmill.FlavorDescription,"""I'll only be satisfied once I've cut the world in half""
 - A mechanic beaver",776
Good.GiantHalfLog.DisplayName,Giant Half Log,777
Good.GiantHalfLog.PluralDisplayName,Giant Half Logs,778
Lapantouflemagic.Verydeep_mine_elevator.Description,"Allows beavers to go down into the ruins and explore an ancient hooman facility.
Truly the adventure of a lifetime. What dark secrets will we find down there?",783
Lapantouflemagic.WarmStorage.DisplayName,Warm Storage Pot,784
Lapantouflemagic.WarmStorage.Description,"A gigantic pot meant to be placed on a fire to keep food warm.
<color=green>Placement is sensitive to camera orientation!</color>",785
Lapantouflemagic.WarmStorage.FlavorDescription,"""But... how...? This thing is bigger than a house!
 -An architect beaver",786
Lapantouflemagic.WarmStorageBase.Description,A wood-consuming storage structure meant to hold and keep warm a large amount of cooked food.,789
Lapantouflemagic.WarmStorageBase.FlavorDescription,"""Apparently the hoomans used to say that every good game needs a paw-shaped building. But why did we decide to build that in real life?""
 -Mathilda, pre-insanity days.",790
Lapantouflemagic.ContaminatedJail.DisplayName,Contaminated Beaver Jail,791
Lapantouflemagic.ContaminatedJail.FlavorDescription,"""A jail for beavers made entirely of wood seems a silly idea, but they're just too polite to escape""",793
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.DisplayName,Pit & Ladder Lodge (Hauler + Box Storage),794
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.Description,"A medium-sized lodge for one hauler, built around a ladder.
Manages a box storage space.
Can be stacked on itself, variants, and can carry select buildings.
<color=#00FFFF>Works as a Levee</color>",795
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.FlavorDescription,"""If you paint the whole tower green and go down the ladder from the top, you will end up in a strange world filled with walking mushrooms and flying turtles!""
 -Mathilda the insane cook",796
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.DisplayName,Pit & Ladder Lodge (Hauler + Liquid Storage),797
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.Description,"A medium-sized lodge for one hauler, built around a ladder.
Manages a tank of liquid storage.
Can be stacked on itself, variants, and can carry select buildings.
<color=#00FFFF>Works as a Levee</color>",798
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.FlavorDescription,"""Architects must have had severe constraints on this thing to accept making it simple and functional.""
 -An engineer beaver",799
Lapantouflemagic.Topentrancewatertightlodge.DisplayName,Pit & Ladder Lodge (Haulers With Side Door),800
Lapantouflemagic.Topentrancewatertightlodge.Description,"A medium-sized lodge for two haulers, built around a ladder.
Can be stacked on itself, variants, and can carry select buildings.
<color=#00FFFF>Works as a Levee</color>",801
Lapantouflemagic.Topentrancewatertightlodge.FlavorDescription,"""Thanks to the latest development in bucket technology, water won't even get inside the central pit!""
 -BeavX technologies CEO",802
Lapantouflemagic.Topentrancewatertightlodge_segment.DisplayName,Pit & Ladder Lodge (Haulers Tower Segment),803
Lapantouflemagic.Topentrancewatertightlodge_segment.Description,"A medium-sized lodge for two haulers, built around a ladder.
Can be stacked on itself, variants, and can carry select buildings.
<color=#00FFFF>Works as a Levee</color>",804
Lapantouflemagic.Topentrancewatertightlodge_segment.FlavorDescription,"""I wonder how high we can go with that...""
 -A lumberjack beaver",805
Lapantouflemagic.BadwaterPump.Description,"An entirely mechanical bad water pumping station.
The propeller needs to be submerged.
<color=#00FFFF>Works as a Levee</color>",808
Lapantouflemagic.BadwaterPump.FlavorDescription,"""The modmaker is a sadistic maniac? What's a ''modmaker''? What are you talking about? Did you drink that stuff?""
 -A worried nurse beaver",809
Need.Injury.DeathMessage,<color=red>Sprotch! No one should ever see this message</color>,810
Billboard.TechTreeBoard.DisplayName,Tech Tree Board,812
Billboard.TechTreeBoard.Description,"A billboard displaying the technological progression of the WhitePaws faction.
Useful to know if you're attempting to build something waaaaay out of reach.
Also displays what is made where.",813
Good.CerealBar.DisplayName,Cereal Bar,815
Good.CerealBar.PluralDisplayName,Cereal Bars,816
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.DisplayName,Aquifer Pump Fancy Blueprint,825
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.PluralDisplayName,Aquifer Pump Fancy Blueprints,826
Lapantouflemagic.SAquiferPumpBlueprint.DisplayName,Aquifer Pump Blueprint,827
Lapantouflemagic.SAquiferPumpBlueprint.PluralDisplayName,Aquifer Pump Blueprints,828
Lapantouflemagic.TameBrambles.DisplayName,Domesticated Brambles,833
Lapantouflemagic.TameBrambles.FlavorDescription,"""What wouldn't beaverkind do for something to spice up life?""",834
Lapantouflemagic.Brambles.DisplayName,Wild Brambles,835
Lapantouflemagic.Handicrafter.Toggle,Handicrafter,837
Lapantouflemagic.PitandLadder.Group,Pit & Ladder Lodges,840
Lapantouflemagic.Topentrancewatertightlodge_Builders.DisplayName,Pit & Ladder Lodge (Builders With Side Door),841
Lapantouflemagic.Topentrancewatertightlodge_Builders.Description,"A medium-sized watertight lodge built around a ladder, with a side access door.
Can be stacked on itself, variants, and can carry select buildings.
Employs <color=green>three builders</color>.
<color=#00FFFF>Works as a Levee</color>",842
Lapantouflemagic.Topentrancewatertightlodge_Builders.FlavorDescription,"""Building up like that sure is convenient, but aren't we doing the same things as the hoomans?""
 -A concerned carpenter beaver",843
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.Description,"A medium-sized watertight lodge built around a ladder, but without side door for aesthetic reasons.
Can be stacked on itself, variants, and can carry select buildings.
Employs <color=green>three builders</color>.
<color=#00FFFF>Works as a Levee</color>",844
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.DisplayName,Pit & Ladder Lodge (Builders Tower Segment),845
Lapantouflemagic.WashingMachine.DisplayName,Beaver Washing Machine,846
Lapantouflemagic.WashingMachine.Description,"A bizarre contraption meant to wash and decontaminate beavers using mechanical power.
Half of the effect is actually due to purging beaver's stomachs.",847
Lapantouflemagic.WashingMachine.FlavorDescription,"""Bleeeaaaaaaaaagh!""
 -Every single beaver during a ride",848
Good.MechanicalWaterpumpBlueprint.DisplayName,Beaver Washing Machine Blueprint,849
Good.MechanicalWaterpumpBlueprint.PluralDisplayName,Beaver Washing Machine Blueprints,850
Good.MechanicalWaterpumpFancyBlueprint.DisplayName,Beaver Washing Machine Fancy Blueprint,851
Good.MechanicalWaterpumpFancyBlueprint.PluralDisplayName,Beaver Washing Machine Fancy Blueprints,853
Lapantouflemagic.CrappyIrrigationTower.DisplayName,Crappy Small Bath,854
Lapantouflemagic.CrappyIrrigationTower.Description,"A crappy bath built with logs, deliberately made leaky in order to use the dirty water for irrigation.
Mostly useful for the unhinged weirdos who can't help but try to play this on hard mode despite having been told not to.",855
Lapantouflemagic.CrappyIrrigationTower.FlavorDescription,"""We should get a proper dam built, because this won't last""
 -A farmer beaver",856
Lapantouflemagic.MedicalTreatment.DisplayName,Medical Treatment,857
Lapantouflemagic.MedicalTreatment.CriticalDescription,This beaver got its daily treatment.,858
Lapantouflemagic.TerrainBlock.Description,An artificial terrain block built by beavers as an useful way to get rid of excess dirt generated by the <color=red>mechanical drill</color>,859
Lapantouflemagic.Overhang.Description,"A small platform attached to a wall in order to form a walkway.
<color=green>Can be attached to the sides of cliffs and most stackable buildings</color>
<color=red>Multiple side platforms or bridges cannot share the same support</color>",860
Good.BrainSalts.DisplayName,Brain Boosting Salts,862
Good.BrainSalts.PluralDisplayName,Brain Boosting Salts,863
Good.BadShrooms.DisplayName,Brain-stimulating Mushroom,864
Good.BadShrooms.PluralDisplayName,Brain-stimulating Mushrooms,865
Good.Amazake.DisplayName,Half-fermented Sake,866
Good.Amazake.PluralDisplayName,Half-fermented Sake,867
Good.ChemistrySet.DisplayName,Laboratory Glassware,869
Good.ChemistrySet.PluralDisplayName,Laboratory Glassware,870
Lapantouflemagic.SmallBadwaterPump.DisplayName,Small Bad Water Pump,871
Lapantouflemagic.SmallBadwaterPump.Description,"A small, manually-operated bad water pumping station.
Possibly designed by a deranged beaver.
The propeller needs to be submerged.
<color=#00FFFF>Works as a Levee</color>",872
Lapantouflemagic.SmallBadwaterPump.FlavorDescription,"""Why would anyone design something like this? Younglings these days...""
 -Toothless the Wise, elder beaver",873
Need.Trebuchetdeath.DeathMessage,<color=green>thought it would be hilarious to hide in the trebuchet basket. To be fair it was.</color>,874
Lapantouflemagic.DrinksNeedGroup.DisplayName,Drinks,875
Lapantouflemagic.SciencePoints.bad,Inefficient science,876
Lapantouflemagic.SciencePoints.Good,Efficient science,877
Lapantouflemagic.Distillery.DisplayName,Distillery,878
Lapantouflemagic.Distillery.Description,"A building specialized in preparing purified components from natural or manufactured resources.
<color=#00FFFF>Works as a Levee</color>",879
Lapantouflemagic.Distillery.FlavorDescription,"""Can't the alchemist just do that too?""
 -Mommy beaver",880
Good.Cure.DisplayName,Pollution Resistance Factor,881
Good.Cure.PluralDisplayName,Pollution Resistance Factor,882
Lapantouflemagic.4Dynamite.DisplayName,Quadruple Dynamite,883
Lapantouflemagic.SmallAquiferPumpCopy.DisplayName,Aquifer Pump,884
Lapantouflemagic.DamDrain.FlavorDescription,"Please do not obstruct the blades with branches, logs, or the bodies of your vanquished enemies.",886
Lapantouflemagic.WaterCannonH.DisplayName,Water Canon 70°,887
Lapantouflemagic.WaterCannonH.Description,"An intriguing evolution of the mechanical water pump of other factions. 
Shoots water at a 70° angle for ranged irrigation.
Allows to send water high up but at short range.
<color=green>The cannon will fill the reservoir up to the blue flag</color>",888
Lapantouflemagic.WaterCannonL.DisplayName,Water Canon 30°,889
Lapantouflemagic.WaterCannonL.Description,"An intriguing evolution of the mechanical water pump that shoots water at a 30° angle for ranged irrigation.
Maximizes range at the expense of elevation
<color=green>Cannon will continue working until the water level reaches the blue flag</color>",890
Lapantouflemagic.WaterCannonM.DisplayName,Water Canon 45°,891
Lapantouflemagic.WaterCannonM.Description,"An intriguing evolution of the mechanical water pump that shoots water at a 45° angle for ranged irrigation.
Provides a good balance between range and elevation.
<color=green>Cannon will continue working until the water level reaches the blue flag</color>",892
Lapantouflemagic.BananaTree.DisplayName,Banana Tree,893
Lapantouflemagic.BananaTree.FlavorDescription,Now we just need chocolate and ice cream...,894
Lapantouflemagic.Banana.DisplayName,Banana,895
Lapantouflemagic.Banana.PluralDisplayName,Bananas,896
Lapantouflemagic.GreenHouse.DisplayName,Greenhouse,897
Lapantouflemagic.GreenHouse.Description,"A large greenhouse to keep banana trees warm and happy
<color=red>Crushable building! Be careful! Only allows banana trees!
This building is not watertight!</color>",898
Lapantouflemagic.GreenHouse.FlavorDescription,"""If you eat only bananas, you won't wear your teeth down and eventually they will grow so long that they will go through your skull""
 -Mommy beaver",899
Lapantouflemagic.Trebuchet.Description,The only realistic way to get rid of all those useless rocks. Also allows that one nerdy beaver to study ballistics.,900
Lapantouflemagic.Badbucket.DisplayName,Bad Water Bucketing Post,901
Lapantouflemagic.Badbucket.Description,"A few logs and planks haphazardly arranged in a platform barely good enough to tap bad water with a bucket, hopefully without sullying oneself.",902
Lapantouflemagic.Badbucket.FlavorDescription,"""I'm sure we can do something useful with this liquid, we just need someone foolish enough to accept getting it. Surely Bobby will be up to the task.""
 -A scientist beaver",903
Lapantouflemagic.ZauerKrautBarrel.DisplayName,Fermentation Barrels,906
Lapantouflemagic.ZauerKrautBarrel.Description,"A pile of barrels that can be filled with different things that are left to ferment, pickle or decompose.
<color=#FF6EC7>Can function without workers.</color>",907
Lapantouflemagic.ZauerKrautBarrel.FlavorDescription,"""A closed space that no one ever opens? Interesting...""
 -Jack the Gnawer",908
Lapantouflemagic.Factory.Description,"A large industrial building for melting metal into steel and manufacturing order-made items.
<color=#00FFFF>Works as a Levee</color>",912
Lapantouflemagic.TreeNursery.Description,"A specialized building in which experienced forester beavers carefully tend to tiny saplings and grow exotic species before planting them outside.
<color=red>The house body can connect from the bottom to a ladder or pit-and-ladder lodge.</color>",914
Lapantouflemagic.LargeWaterWheel.Description,"A bigger, more efficient water wheel, supported from the side.",915
Lapantouflemagic.BIT.Description,"An advanced science institute for the brightest beavers to develop new technologies
<color=#00FFFF>Works as a Levee</color>",917
Lapantouflemagic.Fireflyfarm.DisplayName,Firefly Grooming Station,920
Lapantouflemagic.Fireflyfarm.Description,"An unusual workplace reserved for the most fearless beavers. Grows giant carnivorous fireflies from tiny larvae in order to harvest the glowing fluid from their abdomen.
The ravenous beast is kept attached at all times to make the process <i>perfectly</i> safe.",921
Lapantouflemagic.Fireflyfarm.FlavorDescription,"""You see kits: every bad thing has its silver lining! Tending to those is quite easy, and what's it gonna do? Eat my prosthetic arm? Ha!""
 -Grandpa beaver, on how to live a happy life.",922
Lapantouflemagic.RobotParts.DisplayName,Robot Part,923
Lapantouflemagic.RobotParts.PluralDisplayName,Robot Parts,924
Lapantouflemagic.InsectLarva.DisplayName,Insect Larva,925
Lapantouflemagic.InsectLarva.PluralDisplayName,Insect Larvae,926
Need.Insectdeath.DisplayName,Firefly Death,927
Need.Insectdeath.DeathMessage,"<color=green>didn't know what ''carnivorous'' meant and tried to pet a giant firefly, proving that it is always better to ask your questions to the teacher</color>",928
Lapantouflemagic.Glowfluid.DisplayName,Glowing Fluid,929
Lapantouflemagic.Glowfluid.PluralDisplayName,Glowing Fluid,930
Lapantouflemagic.GiantLogBridge.Description,"Half a sequoia artistically fitted into a not-half sequoia to provide a walkway.
Comes with lights underneath because no one wants to live in total darkness.",935
Lapantouflemagic.GiantLogBridge.FlavorDescription,"""This doesn’t look very stable…""
 -A farmer beaver",936
Lapantouflemagic.MintEssence.DisplayName,Endothermic Essence,946
Lapantouflemagic.MintEssence.PluralDisplayName,Endothermic Essence,947
Lapantouflemagic.Mushroomfarm.DisplayName,GMO Growing Lab,957
Lapantouflemagic.Mushroomfarm.Description,"An enclosed place to grow genetically modified mushrooms or plants in optimal condition, resulting in incredible yields and growth speed.
<color=#00FFFF>Works as a Levee</color>",958
Lapantouflemagic.Mushroomfarm.FlavorDescription,"""Should I eat this red-and-white mushroom? It seems tasty.""
 -Bobby the fool, last words.",959
Lapantouflemagic.MechanizedPinkwoodFarm.DisplayName,Clockwork Hydroponic Everblossom Farm,960
Lapantouflemagic.MechanizedPinkwoodFarm.Description,"A complex device that masterfully transforms mechanical power into logs.
The sawblades must be changed regularly.",961
Lapantouflemagic.MechanizedPinkwoodFarm.FlavorDescription,"""The first rule of beaver engineering is to not look too closely at the mechanism""
 -Grandpa beaver, on what happened to his whiskers.",962
Lapantouflemagic.WarmStorageBaseR.DisplayName,Hand Of Soup,969
Lapantouflemagic.Woodupgrade.DisplayName,Small Tower Upgrade : Haulers ,973
Lapantouflemagic.Woodupgrade.FlavorDescription,"""And... what do you need the platform for, exactly?""
 -A confused lumberjack beaver",975
